restId,restName,restArea,restRating,minRevCount,itemCat,itemName,itemPrice,itemDesc,itemBest,itemDescClean,itemNameClean,termImp,descLength,nameLength
0,Chai Point,Villaymma Layouts,4.3,1000,Packaged Goods,Ginger Turmeric Cookies - Family Pack.,275,"Crafted for a healthy & guilt-free indulgence, Ginger Turmeric Cookies are a go to option for those seeking a light & nutritious snack",0,crafted healthy guilt free indulgence ginger turmeric cookies option seeking light nutritious snack,ginger turmeric cookies family pack,snack seeking nutritious,13,5
0,Chai Point,Villaymma Layouts,4.3,1000,Packaged Goods,Filter Coffee Cookies - Family Pack.,275,"Made of oats & high-protein seeds with essence of coffee & a hint of cinnamon, the Filter Coffee Cookies are guilt free delight for all coffee lovers.",0,oats high protein seeds essence coffee hint cinnamon filter coffee cookies guilt free delight coffee lovers,filter coffee cookies family pack,essence lovers coffee,16,5
0,Chai Point,Villaymma Layouts,4.3,1000,Packaged Goods,Banana Chips,22,"Banana chips: Made from special nedran bananas from kerala, these savory chips are light and crunchy with a twist of exciting flavours.",0,banana chips special nedran bananas kerala savory chips light crunchy twist exciting flavours,banana chips,savory kerala chips,13,2
0,Chai Point,Villaymma Layouts,4.3,1000,Packaged Goods,Assam Masala Tea,286,"High quality tea picked from the choicest tea gardens in Assam blended with the flavours and aromas of six spices clove, cardamom, cinnamon, ginger, black pepper and starnise. Vacuum packed to retain freshness.",0,high quality tea picked choicest tea gardens assam blended flavours aromas spices clove cardamom cinnamon ginger black pepper starnise vacuum packed retain freshness,assam masala tea,choicest aromas starnise,23,3
0,Chai Point,Villaymma Layouts,4.3,1000,Packaged Goods,Assam Whole Leaf Green Tea,237,High-quality whole leaf green tea picked from the choicest tea gardens in Assam and rich in anti-oxidants. Vacuum packed to retain freshness. Conforming to global sustainability norms.,0,high quality leaf green tea picked choicest tea gardens assam rich anti oxidants vacuum packed retain freshness conforming global sustainability norms,assam leaf green tea,norms conforming global,21,4
0,Chai Point,Villaymma Layouts,4.3,1000,Packaged Goods,LLT Nilgiri Orthodox Black Tea,138,"Picked from the hills of the Nilgiris, this tea is dark, intensely aromatic, fragrant and flavoured. Perfect for a strong cup of black tea or to make a refreshing cup of lemon tea.",0,picked hills nilgiris tea dark intensely aromatic fragrant flavoured perfect strong cup black tea refreshing cup lemon tea,llt nilgiri orthodox black tea,intensely tea cup,18,5
0,Chai Point,Villaymma Layouts,4.3,1000,Packaged Goods,LLT Nilgiri Whole Leaf Green Tea,281,"Picked from the foothills of the Nilgiris, this Whole Leaf Green Tea is light and has a distinctively earthy flavour.",0,picked foothills nilgiris leaf green tea light distinctively earthy flavour,llt nilgiri leaf green tea,nilgiris distinctively foothills,10,5
0,Chai Point,Villaymma Layouts,4.3,1000,Packaged Goods,Saffron Turmeric Latte (Pack of 10),212,"Made with real spices such as cardamom, saffron, and turmeric.",0,real spices cardamom saffron turmeric,saffron turmeric latte pack,real saffron turmeric,5,4
0,Chai Point,Villaymma Layouts,4.3,1000,Packaged Goods,Desi Detox Green Tea (Pack of 15),169,"Desi Detox Green Tea is infused with the goodness of Tulsi, Black Pepper, Ginger, Himalayan Rock Salt, and Clove. ",0,desi detox green tea infused goodness tulsi black pepper ginger himalayan rock salt clove,desi detox green tea pack,himalayan salt detox,14,5
0,Chai Point,Villaymma Layouts,4.3,1000,Packaged Goods,Sipper Mug - Black (NEW),465,Sipper Mug - Black (NEW),0,sipper mug black new,sipper mug black new,new mug sipper,4,4
0,Chai Point,Villaymma Layouts,4.3,1000,Packaged Goods,Cake Rusk,24,"Try our cake rusk from our Made for Chai range. Baked, not fried!",0,try cake rusk chai range baked fried,cake rusk,range baked try,7,2
0,Chai Point,Villaymma Layouts,4.3,1000,Sandwiches,Freshly Made Bun Omelette,125,Freshly prepared omelette in a soft bun flavoured with mayonnaise and chilli sauce,0,freshly prepared omelette soft bun flavoured mayonnaise chilli sauce,freshly bun omelette,mayonnaise flavoured prepared,9,3
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Treat for 2 combo,289,Anda Peppy Paratha With Ginger Chai Mini Flask,0,anda peppy paratha ginger chai mini flask,treat combo,peppy flask mini,7,2
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Memory Combo,309,Anda Chicken Seekh peppy Roll With Elaichi Chai Mini Flask,0,anda chicken seekh peppy roll elaichi chai mini flask,memory combo,peppy mini seekh,9,2
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Jaggery Hot Chocolate Mega Flask,349,"A hot and comforting drink made with cocoa powder, jaggery and skimmed milk and no added sugar - perfect for a refreshing drink",0,hot comforting drink cocoa powder jaggery skimmed milk added sugar perfect refreshing drink,jaggery hot chocolate mega flask,skimmed comforting drink,13,5
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Smoked Chicken Whole Wheat Multigrain Sandwich,205,Kickstart your day with a wholesome and filling smoked chicken sandwich with whole wheat and multi-grain bread.,0,kickstart day wholesome filling smoked chicken sandwich wheat multi grain bread,smoked chicken wheat multigrain sandwich,filling smoked kickstart,11,5
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Corn and Spinach Whole Wheat Multigrain Sandwich,195,"A yummy sandwich made with whole wheat and multi-grain bread with spinach, corn and your favourite spices and vegetables inside.",0,yummy sandwich wheat multi grain bread spinach corn favourite spices vegetables inside,corn spinach wheat multigrain sandwich,yummy spinach vegetables,12,5
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Chicken Tikka Whole Wheat Multigrain Sandwich,205,"Delightful tikka sandwich made with whole wheat and multi-grain bread, stuffed with chicken and spices.",0,delightful tikka sandwich wheat multi grain bread stuffed chicken spices,chicken tikka wheat multigrain sandwich,grain multi delightful,10,5
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Paneer Tikka Whole Wheat Multigrain Sandwich,174,A wholesome and filling sandwich made with whole wheat multi-grain bread filled with paneer tikka inside.,0,wholesome filling sandwich wheat multi grain bread filled paneer tikka inside,paneer tikka wheat multigrain sandwich,filled wholesome filling,11,5
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Apple Raisin Oats,130,"A delicious bowl of sauteed oats, chopped apples, milk powder, raisins and cranberries, sweetened with jaggery.",0,delicious bowl sauteed oats chopped apples milk powder raisins cranberries sweetened jaggery,apple raisin oats,cranberries sauteed apples,12,3
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Sugarless Filter Coffee - Uniflask (Serves 1-2),115,"Our filter coffee is an alternative to the sugary versions out there. Made with freshly ground coffee beans and no added sugar, this coffee is perfect for those looking for a guilt-free quencher.",0,filter coffee alternative sugary versions freshly ground coffee beans added sugar coffee perfect looking guilt free quencher,sugarless filter coffee uniflask serves,sugary alternative coffee,17,5
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Sugarless Ginger  Lemon Ice Tea,140,"This ginger lemon ice tea is a warm and comforting beverage that is perfect for 1-2 people. The addition of earthy, fresh ginger to the loved desi tea gives this gluten-free drink with no added sugar a unique depth of flavour.",0,ginger lemon ice tea warm comforting beverage perfect people addition earthy fresh ginger loved desi tea gives gluten free drink added sugar unique depth flavour,sugarless ginger lemon ice tea,gluten addition ginger,25,5
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Sugarless Lemon Ice Tea,140,This classic tea is a delicious Indian favourite. The refreshingly pleasant flavour of lemon with no added sugar.,0,classic tea delicious indian favourite refreshingly pleasant flavour lemon added sugar,sugarless lemon ice tea,favourite refreshingly pleasant,11,4
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Sugarless Ginger Chai - Uniflask (Serves 1-2),115,"This refreshing ginger chai is made with tea leaves and earthy, zesty ginger. It's a warm, vegan brew that's perfect for 1-2 people and has no added sugar.",0,refreshing ginger chai tea leaves earthy zesty ginger warm vegan brew perfect people added sugar,sugarless ginger chai uniflask serves,people zesty ginger,15,5
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Sugarless Masala Chai - Uniflask (Serves 1-2),115,"This classic Indian favourite tea is made with sweet, woody cinnamon and herbal cardamoms and cloves to create a perfect brew. It serves 1-2 and is a great guilt-free choice with no added sugar.",0,classic indian favourite tea sweet woody cinnamon herbal cardamoms cloves create perfect brew serves great guilt free choice added sugar,sugarless masala chai uniflask serves,herbal woody great,20,5
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Sugarless Lemon Chai - Uniflask (Serves 1-2),115,This hot brew with a tangy lemon twist and no added sugar is a refreshing and vegan beverage. Take a sip to unwind after a long day.,0,hot brew tangy lemon twist added sugar refreshing vegan beverage sip unwind long day,sugarless lemon chai uniflask serves,tangy long unwind,14,5
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Sugarless Ginger Lemon Chai - Uniflask (Serves 1-2),115,This refreshing tea is made with earthy and zesty ginger and tea leaves. It is a warm vegan brew with no added sugar that is perfect for 1-2 people.,0,refreshing tea earthy zesty ginger tea leaves warm vegan brew added sugar perfect people,sugarless ginger lemon chai uniflask serves,people vegan zesty,14,6
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Ajwain and Saunf Chai Uniflask (No added Sugar),115,Ajwain provides relief from coughing and improves airflow to the lungs. Saunf when added in Chai aids with cough and congestion relief.The goodness of fresh carom & fennel seeds added to your Chai and brewed to perfection. Made with fresh milk and the best tea leaves from Assam. No added Sugar.,0,ajwain provides relief coughing improves airflow lungs saunf added chai aids cough congestion relief goodness fresh carom fennel seeds added chai brewed perfection fresh milk best tea leaves assam added sugar,ajwain saunf chai uniflask added sugar,fresh added relief,31,6
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Ajwain And Saunf Chai Mini Flask (No Added Sugar),185,Ajwain provides relief from coughing and improves airflow to the lungs. Saunf when added in Chai aids with cough and congestion relief.The goodness of fresh carom & fennel seeds added to your Chai and brewed to perfection. Made with fresh milk and the best tea leaves from Assam. No Added Sugar.,0,ajwain provides relief coughing improves airflow lungs saunf added chai aids cough congestion relief goodness fresh carom fennel seeds added chai brewed perfection fresh milk best tea leaves assam added sugar,ajwain saunf chai mini flask added sugar,fresh added relief,31,7
0,Chai Point,Villaymma Layouts,4.3,1000,Guilt Free,Ajwain And Saunf Chai Mega Flask (No Added Sugar),340,Ajwain provides relief from coughing and improves airflow to the lungs. Saunf when added in Chai aids with cough and congestion relief.The goodness of fresh carom & fennel seeds added to your Chai and brewed to perfection. Made with fresh milk and the best tea leaves from Assam. No Added Sugar.,0,ajwain provides relief coughing improves airflow lungs saunf added chai aids cough congestion relief goodness fresh carom fennel seeds added chai brewed perfection fresh milk best tea leaves assam added sugar,ajwain saunf chai mega flask added sugar,fresh added relief,31,7
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Yellow Delight,239,Mango Shake and Choco Muffin,0,mango shake choco muffin,yellow delight,shake choco muffin,4,2
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Hazel Zing,239,Lemon Ice Chai and Banana Cake,0,lemon ice chai banana cake,hazel zing,ice banana cake,5,2
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Namma Bengaluru,199,Ginger Chai Uniflask & Banana Cake,0,ginger chai uniflask banana cake,namma bengaluru,banana cake uniflask,5,2
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Kolkata Googly,289,Anda Paratha with Cranberry Ice Chai,0,anda paratha cranberry ice chai,kolkata googly,ice anda cranberry,5,2
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Mumbai Special,179,Masala Chai Uniflask and Vada Pav,0,masala chai uniflask vada pav,mumbai special,uniflask pav vada,5,2
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Royal Hyderabad,249,Freshly made Bun Omelette with Orange and Mint Ice Chai,0,freshly bun omelette orange mint ice chai,royal hyderabad,omelette bun orange,7,2
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Delhi Delight,299,Anda Chicken Seekh Roll with Lemon Iced Chai,0,anda chicken seekh roll lemon iced chai,delhi delight,anda iced seekh,7,2
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Rajasthan Spin Snack,299,Banana Strawberry BFF With Paneer Tikka Sandwich,0,banana strawberry bff paneer tikka sandwich,rajasthan spin snack,strawberry tikka bff,6,3
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Caribbean MOOD + Banana Cake,269,Caribbean MOOD and Banana Cake,0,caribbean mood banana cake,caribbean mood banana cake,cake mood caribbean,4,4
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Guilt Free Combo,349,Ayurvedic Chai Uniflask With Multiseed Cookies Family Pack,0,ayurvedic chai uniflask multiseed cookies family pack,guilt free combo,multiseed ayurvedic family,7,3
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Family Lunch Combo,719,Rajma masala with Paratha and Loaded Paneer paratha and Loaded Aloo Paratha and Cranberry iced tea and Chocolate shake,0,rajma masala paratha loaded paneer paratha loaded aloo paratha cranberry iced tea chocolate shake,family lunch combo,rajma loaded paratha,14,3
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Family Dinner Combo,579,Darbari Chicken Paratha and Freshly made Bun Omelette and Lemon Ice Chai and Strawberry Banana Shake,0,darbari chicken paratha freshly bun omelette lemon ice chai strawberry banana shake,family dinner combo,strawberry bun darbari,12,3
0,Chai Point,Villaymma Layouts,4.3,1000,Combos,Bond of Love Combo,229,Aloo Tikki Peppy Roll With Cranberry Ice Chai,0,aloo tikki peppy roll cranberry ice chai,bond love combo,cranberry aloo tikki,7,3
0,Chai Point,Villaymma Layouts,4.3,1000,Cold Beverage,Ginger Lemon Ice Chai - 300ml,140,We have given the classic lemon iced chai a spicy twist with freshly pounded ginger juice. This drink definitely has a kick to it.,0,given classic lemon iced chai spicy twist freshly pounded ginger juice drink definitely kick,ginger lemon ice chai,definitely kick given,14,4
0,Chai Point,Villaymma Layouts,4.3,1000,Packaged Goods,Sipper Mug - Red (NEW),465,Sipper Mug - Red (NEW),0,sipper mug red new,sipper mug red new,new mug sipper,4,4
0,Chai Point,Villaymma Layouts,4.3,1000,Packaged Goods,Sipper Mug - Blue (NEW),592,Sipper Mug - Blue (NEW),0,sipper mug blue new,sipper mug blue new,mug sipper blue,4,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Black Filter Coffee Uniflask,115,Coffee is made by pouring hot water over roasted ground Coffee and dripping through a Filter.,0,coffee pouring hot water roasted ground coffee dripping filter,black filter coffee uniflask,dripping pouring coffee,9,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Elaichi Chai Megaflask ( Serves 8 - 10),340,Take a stroll down memory lane! Feel the warmth of real cardamoms in our earthy elaichi chai.,0,stroll memory lane feel warmth real cardamoms earthy elaichi chai,elaichi chai megaflask serves,lane stroll memory,10,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Lemon Grass Megaflask ( Serves 8 - 10),340,A hint of refreshing lemongrass is infused with handpicked tea leaves to brew your lemongrass Chai. Made with fresh milk.,0,hint refreshing lemongrass infused handpicked tea leaves brew lemongrass chai fresh milk,lemon grass megaflask serves,hint handpicked lemongrass,12,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Jaggery Chai - Uniflask (Serves 1-2),115,"The goodness of chai enhanced with the sweetness of jaggery, gives the jaggery chai a completely unique and memorable taste.",0,goodness chai enhanced sweetness jaggery gives jaggery chai completely unique memorable taste,jaggery chai uniflask serves,memorable completely jaggery,12,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Jaggery Chai Mini Flask ( Serves 4-5),185,"The freshest tea leaves sourced from the finest estates, brewed with fresh milk and sweetened with jaggery to you give our classic Chai experience with an earthy sweetness.",0,freshest tea leaves sourced finest estates brewed fresh milk sweetened jaggery classic chai experience earthy sweetness,jaggery chai mini flask serves,freshest experience sweetened,16,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Irani Chai Megaflask ( Serves 8 - 10),340,"Rich, dense milk slow-boiled with caramelised sugar. Made with fresh milk and the best tea leaves from Assam.",0,rich dense milk slow boiled caramelised sugar fresh milk best tea leaves assam,irani chai megaflask serves,dense slow milk,13,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Jaggery Chai Megaflask ( Serves 8 - 10),340,"The goodness of chai enhanced with the sweetness of jaggery, gives the jaggery chai a completely unique and memorable taste!",0,goodness chai enhanced sweetness jaggery gives jaggery chai completely unique memorable taste,jaggery chai megaflask serves,memorable completely jaggery,12,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Irani Chai Mini Flask ( Serves 4-5),185,"Rich, dense milk slow-boiled with caramelised sugar. Made with fresh milk and the best tea leaves from Assam.",0,rich dense milk slow boiled caramelised sugar fresh milk best tea leaves assam,irani chai mini flask serves,dense slow milk,13,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Irani Chai - UniFlask (Serves 1-2),115,"Rich, dense milk slow-boiled with caramelised sugar. Made with fresh milk and the best tea leaves from Assam.",0,rich dense milk slow boiled caramelised sugar fresh milk best tea leaves assam,irani chai uniflask serves,dense slow milk,13,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Kesar Elaichi Chai Mini Flask ( Serves 4-5),185,Kesar is an effective tonic to treat cold and fever.Fresh cardamom and fragrant kesar added to your Chai and brewed to perfection with an almondy twist. Made with fresh milk and the best tea leaves from Assam.,0,kesar effective tonic treat cold fever fresh cardamom fragrant kesar added chai brewed perfection almondy twist fresh milk best tea leaves assam,kesar elaichi chai mini flask serves,fever fresh kesar,22,6
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Kesar Elaichi Chai - UniFlask (Serves 1-2),115,Kesar is an effective tonic to treat cold and fever.Fresh cardamom and fragrant kesar added to your Chai and brewed to perfection with an almondy twist. Made with fresh milk and the best tea leaves from Assam.,0,kesar effective tonic treat cold fever fresh cardamom fragrant kesar added chai brewed perfection almondy twist fresh milk best tea leaves assam,kesar elaichi chai uniflask serves,fever fresh kesar,22,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Elaichi Chai Mini Flask ( Serves 4-5),185,Take A Stroll Down Memory Lane! Feel The Warmth Of Real Cardamoms In Our Earthy Elaichi Chai.,0,stroll memory lane feel warmth real cardamoms earthy elaichi chai,elaichi chai mini flask serves,lane stroll memory,10,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Cutting Chai - Uniflask (Serves 1-2),115,A piping hot flask of cutting chai delivered right to your doorstep. The flask serves 10 cups of tea and is assured to remain hot for 1 hour.,0,piping hot flask cutting chai delivered right doorstep flask serves cups tea assured remain hot hour,cutting chai uniflask serves,delivered hot flask,16,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Masala Chai Uniflask (Serves 1-2),115,"Cinnamon is used to cure coughing and sore throats. Cardamom helps improve airflow to the lungs and aids healthy breathing.A handpicked blend of 6 spices - cardamom, pepper, staranise, clove, ginger and cinnamon are infused with the best tea leaves to brew your refreshing cup of Chai. Made with fresh milk.",0,cinnamon cure coughing sore throats cardamom helps improve airflow lungs aids healthy breathing handpicked blend spices cardamom pepper staranise clove ginger cinnamon infused best tea leaves brew refreshing cup chai fresh milk,masala chai uniflask serves,breathing cardamom cinnamon,32,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Cutting Chai Mini Flask ( Serves 4-5),185,The freshest tea leaves are sourced from the finest estates and brewed with fresh milk to you give you our most classic Chai experience.,0,freshest tea leaves sourced finest estates brewed fresh milk classic chai experience,cutting chai mini flask serves,estates freshest experience,12,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Cutting Chai Megaflask ( Serves 8 - 10),340,The freshest tea leaves are sourced from the finest estates and brewed with fresh milk to you give you our most classic Chai experience.,0,freshest tea leaves sourced finest estates brewed fresh milk classic chai experience,cutting chai megaflask serves,estates freshest experience,12,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Sugarless Chai Mini Flask ( Serves 4-5),185,"The freshest tea leaves sourced from the finest estates, brewed with fresh milk without added sugar for a health-conscious beverage.",0,freshest tea leaves sourced finest estates brewed fresh milk added sugar health conscious beverage,sugarless chai mini flask serves,estates conscious health,14,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Masala Chai Mini Flask ( Serves 4-5),185,"Cinnamon is used to cure coughing and sore throats. Cardamom helps improve airflow to the lungs and aids healthy breathing.A handpicked blend of 6 spices - cardamom, pepper, staranise, clove, ginger and cinnamon are infused with the best tea leaves to brew your refreshing cup of Chai. Made with fresh milk.",0,cinnamon cure coughing sore throats cardamom helps improve airflow lungs aids healthy breathing handpicked blend spices cardamom pepper staranise clove ginger cinnamon infused best tea leaves brew refreshing cup chai fresh milk,masala chai mini flask serves,breathing cardamom cinnamon,32,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Ginger Chai Mini Flask ( Serves 4-5),185,Ginger helps ease the cold or flu while also curing nausea and related stomach problems.Fresh hand pounded ginger is added to your Chai and brewed to perfection. Made with fresh milk and the best tea leaves from Assam.,1,ginger helps ease cold flu curing nausea related stomach problems fresh hand pounded ginger added chai brewed perfection fresh milk best tea leaves assam,ginger chai mini flask serves,related curing ginger,24,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Sugarless Chai Megaflask ( Serves 8 - 10),340,"The freshest tea leaves sourced from the finest estates, brewed with fresh milk without added sugar for a health-conscious beverage.",0,freshest tea leaves sourced finest estates brewed fresh milk added sugar health conscious beverage,sugarless chai megaflask serves,estates conscious health,14,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Masala Chai Megaflask ( Serves 8 - 10),340,"Cinnamon is used to cure coughing and sore throats. Cardamom helps improve airflow to the lungs and aids healthy breathing.A handpicked blend of 6 spices - cardamom, pepper, staranise, clove, ginger and cinnamon are infused with the best tea leaves to brew your refreshing cup of Chai. Made with fresh milk.",0,cinnamon cure coughing sore throats cardamom helps improve airflow lungs aids healthy breathing handpicked blend spices cardamom pepper staranise clove ginger cinnamon infused best tea leaves brew refreshing cup chai fresh milk,masala chai megaflask serves,breathing cardamom cinnamon,32,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Ginger Chai Megaflask ( Serves 8 - 10),340,Ginger helps ease the cold or flu while also curing nausea and related stomach problems.Fresh hand pounded ginger is added to your Chai and brewed to perfection. Made with fresh milk and the best tea leaves from Assam.,0,ginger helps ease cold flu curing nausea related stomach problems fresh hand pounded ginger added chai brewed perfection fresh milk best tea leaves assam,ginger chai megaflask serves,related curing ginger,24,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Black Filter Coffee Mini Flask,185,Coffee is made by pouring hot water over roasted ground Coffee and dripping through a Filter.,0,coffee pouring hot water roasted ground coffee dripping filter,black filter coffee mini flask,dripping pouring coffee,9,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Ginger Chai - Uniflask (Serves 1-2),115,Ginger helps ease the cold or flu while also curing nausea and related stomach problems.Fresh hand pounded ginger is added to your Chai and brewed to perfection. Made with fresh milk and the best tea leaves from Assam.,1,ginger helps ease cold flu curing nausea related stomach problems fresh hand pounded ginger added chai brewed perfection fresh milk best tea leaves assam,ginger chai uniflask serves,related curing ginger,24,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Elaichi Chai - Uniflask (Serves 1-2),115,Take a stroll down memory lane! Feel the warmth of real cardamoms in our earthy elaichi chai.,0,stroll memory lane feel warmth real cardamoms earthy elaichi chai,elaichi chai uniflask serves,lane stroll memory,10,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Kesar Elaichi Chai Megaflask ( Serves 8 - 10),340,Kesar is an effective tonic to treat cold and fever.Fresh cardamom and fragrant kesar added to your Chai and brewed to perfection with an almondy twist. Made with fresh milk and the best tea leaves from Assam.,0,kesar effective tonic treat cold fever fresh cardamom fragrant kesar added chai brewed perfection almondy twist fresh milk best tea leaves assam,kesar elaichi chai megaflask serves,fever fresh kesar,22,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Ayurvedic Chai Mini Flask ( Serves 4-5),185,"Milk Chai With The Goodness Of Ashwagandha, Tulsi, Turmeric , Mulethi, Pepper And Other Spices. A Thorough Immunity Booster.",0,milk chai goodness ashwagandha tulsi turmeric mulethi pepper spices thorough immunity booster,ayurvedic chai mini flask serves,thorough booster ashwagandha,12,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Filter Coffee Uniflask,115,Experience the taste of authentic filter coffee at every sip.,0,experience taste authentic filter coffee sip,filter coffee uniflask,experience taste sip,6,3
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Ayurvedic Chai - Uniflask (Serves 1-2),115,Ayurvedic Chai Uni Flask,0,ayurvedic chai uni flask,ayurvedic chai uniflask serves,flask ayurvedic uni,4,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Filter Coffee Megaflask ( Serves 8 - 10),340,Experience the taste of authentic filter coffee at every sip.,0,experience taste authentic filter coffee sip,filter coffee megaflask serves,experience taste sip,6,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Kashmiri Kawah -  Mega Flask ( Serves 8 - 10),340,"Whole green tea with cinnamon and cardamom, garnished with almonds and saffron.",0,green tea cinnamon cardamom garnished almonds saffron,kashmiri kawah mega flask serves,almonds saffron garnished,7,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Kashmiri Kawah Mini Flask ( Serves 4-5),185,"Whole green tea with cinnamon and cardamom, garnished with almonds and saffron.",0,green tea cinnamon cardamom garnished almonds saffron,kashmiri kawah mini flask serves,almonds saffron garnished,7,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Kashmiri Kawah - UniFlask (Serves 1-2),115,"Whole green tea with cinnamon and cardamom, garnished with almonds and saffron.",0,green tea cinnamon cardamom garnished almonds saffron,kashmiri kawah uniflask serves,almonds saffron garnished,7,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Sulemani Chai - Uniflask (Serves 1-2),115,"Cloves are rich in anti-oxidants while lemon strengthens your immune system and helps fight the common cold.The goodness of cardamom, clove and cinnamon pounded and infused with fresh lemon-ginger juice and the finest tea leaves for a refreshing edge to your favourite beverage.",0,cloves rich anti oxidants lemon strengthens immune helps fight common cold goodness cardamom clove cinnamon pounded infused fresh lemon ginger juice finest tea leaves refreshing edge favourite beverage,sulemani chai uniflask serves,oxidants anti lemon,28,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Sulemani Chai Mini Flask ( Serves 4-5),185,"Cloves are rich in anti-oxidants while lemon strengthens your immune system and helps fight the common cold.The goodness of cardamom, clove and cinnamon pounded and infused with fresh lemon-ginger juice and the finest tea leaves for a refreshing edge to your favourite beverage.",0,cloves rich anti oxidants lemon strengthens immune helps fight common cold goodness cardamom clove cinnamon pounded infused fresh lemon ginger juice finest tea leaves refreshing edge favourite beverage,sulemani chai mini flask serves,oxidants anti lemon,28,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Sulemani Chai Megaflask ( Serves 8 - 10),340,"Cloves are rich in anti-oxidants while lemon strengthens your immune system and helps fight the common cold.The goodness of cardamom, clove and cinnamon pounded and infused with fresh lemon-ginger juice and the finest tea leaves for a refreshing edge to your favourite beverage.",0,cloves rich anti oxidants lemon strengthens immune helps fight common cold goodness cardamom clove cinnamon pounded infused fresh lemon ginger juice finest tea leaves refreshing edge favourite beverage,sulemani chai megaflask serves,oxidants anti lemon,28,4
